action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,451727,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL93178,,CHEMBL93178,,0,http://www.openphacts.org/units/Nanomolar,167414,=,1,1,=,,IC50,nM,,380189.4,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.42
,,453035,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL330038,,CHEMBL330038,,0,http://www.openphacts.org/units/Nanomolar,167421,=,1,1,=,,IC50,nM,,7079457.84,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.15
,,453036,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL17503,,CHEMBL17503,,0,http://www.openphacts.org/units/Nanomolar,167411,=,1,1,=,,IC50,nM,,3801893.96,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.42
,,454404,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL299889,,CHEMBL299889,,0,http://www.openphacts.org/units/Nanomolar,167437,=,1,1,=,,IC50,nM,,630957.34,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.2
,,455778,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,,CHEMBL1128468,J Med Chem,1995,"{'bei': '17.96', 'le': '0.34', 'lle': '4.05', 'sei': '5.27'}",CHEMBL56923,,CHEMBL56923,5.70,0,http://www.openphacts.org/units/Nanomolar,167442,=,1,1,=,,IC50,nM,,1995.26,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,5.7
,,455779,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NC(N)=NCCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL92255,,CHEMBL92255,,0,http://www.openphacts.org/units/Nanomolar,167365,=,1,1,=,,IC50,nM,,229086.77,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.64
,,455780,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL53400,,CHEMBL53400,,0,http://www.openphacts.org/units/Nanomolar,167358,=,1,1,=,,IC50,nM,,208929.61,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.68
,,455794,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL327588,,CHEMBL327588,,0,http://www.openphacts.org/units/Nanomolar,167370,=,1,1,=,,IC50,nM,,5888436.55,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.23
,,456949,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,,CHEMBL1128468,J Med Chem,1995,"{'bei': '18.16', 'le': '0.34', 'lle': '4.37', 'sei': '4.62'}",CHEMBL91792,,CHEMBL91792,5.00,0,http://www.openphacts.org/units/Nanomolar,167366,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,5.0
,,456950,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL96806,,CHEMBL96806,,0,http://www.openphacts.org/units/Nanomolar,167428,=,1,1,=,,IC50,nM,,3235936.57,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.49
,,456951,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL316103,,CHEMBL316103,,0,http://www.openphacts.org/units/Nanomolar,167413,=,1,1,=,,IC50,nM,,457088.19,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.34
,,457017,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](N)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL90972,,CHEMBL90972,,0,http://www.openphacts.org/units/Nanomolar,167371,=,1,1,=,,IC50,nM,,4786300.92,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.32
,,458038,[],CHEMBL644703,Inhibitory concentration (isomer A) against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CN1CCC(NC(CCc2ccccc2)C(=O)O)C1=O,,,CHEMBL1123398,J Med Chem,1986,"{'bei': '15.36', 'le': '0.29', 'lle': '4.57', 'sei': '4.60'}",CHEMBL86891,,CHEMBL86891,4.92,0,http://www.openphacts.org/units/Nanomolar,158663,=,1,1,=,,IC50,nM,,12000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,0.000012
,,458039,[],CHEMBL644704,Inhibitory concentration (isomer B) against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CN1CCC(NC(CCc2ccccc2)C(=O)O)C1=O,,,CHEMBL1123398,J Med Chem,1986,"{'bei': '14.74', 'le': '0.28', 'lle': '4.37', 'sei': '4.41'}",CHEMBL86891,,CHEMBL86891,4.72,0,http://www.openphacts.org/units/Nanomolar,158663,=,1,1,=,,IC50,nM,,19000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,0.000019
,,458255,[],CHEMBL648286,In vitro inhibition against angiotensin converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C(CS)Cc2ccccc2)C[C@H]1C(=O)O,,,CHEMBL1152063,Bioorg Med Chem Lett,1994,"{'bei': '13.62', 'le': '0.27', 'lle': '5.37', 'sei': '5.42'}",CHEMBL312918,,CHEMBL312918,7.38,0,http://www.openphacts.org/units/Nanomolar,164134,=,1,1,=,,IC50,nM,,42.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,42.0
,,459119,[],CHEMBL644704,Inhibitory concentration (isomer B) against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CN1CCCCC[C@@H](N[C@H](CCc2ccccc2)C(=O)O)C1=O,,,CHEMBL1123398,J Med Chem,1986,"{'bei': '19.41', 'le': '0.37', 'lle': '5.52', 'sei': '6.58'}",CHEMBL3350294,,CHEMBL3350294,7.04,0,http://www.openphacts.org/units/Nanomolar,158667,=,1,1,=,,IC50,nM,,92.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,9.2E-8
,,459348,[],CHEMBL648285,In vitro inhibition against angiotensin converting enzyme (ACE),B,,,BAO_0000190,BAO_0000224,protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL1152063,Bioorg Med Chem Lett,1994,,CHEMBL578,ENALAPRIL,CHEMBL578,,1,http://www.openphacts.org/units/Nanomolar,164138,=,1,1,=,,IC50,nM,,1.2,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,1.2
,,459569,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,,,CHEMBL1128468,J Med Chem,1995,"{'bei': '16.09', 'le': '0.31', 'lle': '4.21', 'sei': '3.60'}",CHEMBL94016,,CHEMBL94016,4.06,0,http://www.openphacts.org/units/Nanomolar,167362,=,1,1,=,,IC50,nM,,87096.36,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,4.06
,,459570,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)CN)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL55433,,CHEMBL55433,,0,http://www.openphacts.org/units/Nanomolar,167433,=,1,1,=,,IC50,nM,,1202264.43,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.92
,,460637,[],CHEMBL648286,In vitro inhibition against angiotensin converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CS)C(=O)N1C[C@@H](NC(=O)C(CS)Cc2ccc(-c3ccccc3)cc2)C[C@H]1C(=O)O,,,CHEMBL1152063,Bioorg Med Chem Lett,1994,"{'bei': '12.65', 'le': '0.25', 'lle': '2.98', 'sei': '7.10'}",CHEMBL89547,,CHEMBL89547,6.16,0,http://www.openphacts.org/units/Nanomolar,164136,=,1,1,=,,IC50,nM,,696.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,696.0
,,460899,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,,CHEMBL1128468,J Med Chem,1995,"{'bei': '19.12', 'le': '0.36', 'lle': '4.54', 'sei': '5.36'}",CHEMBL91777,VALYLTRYPTOPHAN,CHEMBL91777,5.80,1,http://www.openphacts.org/units/Nanomolar,167443,=,1,1,=,,IC50,nM,,1584.89,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,5.8
,,460938,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NC(N)=NCCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,,CHEMBL1128468,J Med Chem,1995,"{'bei': '13.32', 'le': '0.25', 'lle': '5.14', 'sei': '2.78'}",CHEMBL91160,,CHEMBL91160,4.80,0,http://www.openphacts.org/units/Nanomolar,167383,=,1,1,=,,IC50,nM,,15848.93,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,4.8
,,461693,[],CHEMBL644703,Inhibitory concentration (isomer A) against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CN1CCCCCCC(NC(CCc2ccccc2)C(=O)O)C1=O,,,CHEMBL1123398,J Med Chem,1986,"{'bei': '15.64', 'le': '0.30', 'lle': '3.98', 'sei': '5.50'}",CHEMBL86915,,CHEMBL86915,5.89,0,http://www.openphacts.org/units/Nanomolar,158665,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,0.0000013
,,461694,[],CHEMBL644704,Inhibitory concentration (isomer B) against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CN1CCCCCCC(NC(CCc2ccccc2)C(=O)O)C1=O,,,CHEMBL1123398,J Med Chem,1986,"{'bei': '21.49', 'le': '0.41', 'lle': '6.18', 'sei': '7.57'}",CHEMBL86915,,CHEMBL86915,8.09,0,http://www.openphacts.org/units/Nanomolar,158665,=,1,1,=,,IC50,nM,,8.1,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,8.1E-9
,,462155,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1128468,J Med Chem,1995,"{'bei': '16.19', 'le': '0.31', 'lle': '3.50', 'sei': '4.63'}",CHEMBL8486,MDL-28170,CHEMBL8486,4.28,0,http://www.openphacts.org/units/Nanomolar,167363,=,1,1,=,,IC50,nM,,52480.75,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,4.28
,,462163,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)N[C@@H](CCC(=O)O)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL314532,,CHEMBL314532,,0,http://www.openphacts.org/units/Nanomolar,167380,=,1,1,=,,IC50,nM,,5370317.96,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.27
,,463137,[],CHEMBL648286,In vitro inhibition against angiotensin converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CS)C(=O)N1C[C@@H](NC(=O)C(CS)Cc2ccccc2)C[C@H]1C(=O)O,,,CHEMBL1152063,Bioorg Med Chem Lett,1994,"{'bei': '17.20', 'le': '0.36', 'lle': '5.55', 'sei': '8.14'}",CHEMBL328327,,CHEMBL328327,7.06,0,http://www.openphacts.org/units/Nanomolar,164137,=,1,1,=,,IC50,nM,,87.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,87.0
,,463425,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL291636,,CHEMBL291636,,0,http://www.openphacts.org/units/Nanomolar,167377,=,1,1,=,,IC50,nM,,912010.84,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.04
,,463426,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@@H](CC(=O)O)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL421171,,CHEMBL421171,,0,http://www.openphacts.org/units/Nanomolar,167367,=,1,1,=,,IC50,nM,,14125375.45,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,1.85
,,464488,[],CHEMBL648285,In vitro inhibition against angiotensin converting enzyme (ACE),B,,,BAO_0000190,BAO_0000224,protein format,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1152063,Bioorg Med Chem Lett,1994,"{'bei': '35.15', 'le': '0.75', 'lle': '7.01', 'sei': '13.26'}",CHEMBL1560,CAPTOPRIL,CHEMBL1560,7.64,1,http://www.openphacts.org/units/Nanomolar,164129,=,1,1,=,,IC50,nM,,23.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,23.0
,,464489,[],CHEMBL648286,In vitro inhibition against angiotensin converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CS)C(=O)N1C[C@@H](NC(=O)NC(CS)Cc2ccccc2)C[C@H]1C(=O)O,,,CHEMBL1152063,Bioorg Med Chem Lett,1994,"{'bei': '16.05', 'le': '0.33', 'lle': '5.38', 'sei': '6.92'}",CHEMBL330316,,CHEMBL330316,6.83,0,http://www.openphacts.org/units/Nanomolar,164135,=,1,1,=,,IC50,nM,,147.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,147.0
,,464680,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,,CHEMBL1128468,J Med Chem,1995,"{'bei': '17.30', 'le': '0.32', 'lle': '4.28', 'sei': '4.18'}",CHEMBL299759,,CHEMBL299759,4.52,0,http://www.openphacts.org/units/Nanomolar,167364,=,1,1,=,,IC50,nM,,30199.52,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,4.52
,,464681,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)CN)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL91241,,CHEMBL91241,,0,http://www.openphacts.org/units/Nanomolar,167431,=,1,1,=,,IC50,nM,,1995262.31,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.7
,,464682,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL90452,,CHEMBL90452,,0,http://www.openphacts.org/units/Nanomolar,167422,=,1,1,=,,IC50,nM,,6309573.44,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.2
,,464704,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL90260,,CHEMBL90260,,0,http://www.openphacts.org/units/Nanomolar,167376,=,1,1,=,,IC50,nM,,3235936.57,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.49
,,465564,[],CHEMBL644705,Inhibitory concentration against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NC1CCCCN(CC(=O)O)C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123398,J Med Chem,1986,,CHEMBL316374,,CHEMBL316374,,0,http://www.openphacts.org/units/Nanomolar,158671,=,1,1,=,,IC50,nM,,480000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,0.00048
,,466031,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)CC[C@H](N)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL90670,,CHEMBL90670,,0,http://www.openphacts.org/units/Nanomolar,167420,=,1,1,=,,IC50,nM,,7413102.41,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.13
,,466044,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL328471,,CHEMBL328471,,0,http://www.openphacts.org/units/Nanomolar,167378,=,1,1,=,,IC50,nM,,457088.19,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.34
,,467358,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](N)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL55711,,CHEMBL55711,,0,http://www.openphacts.org/units/Nanomolar,167368,=,1,1,=,,IC50,nM,,8709635.9,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.06
,,468735,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@@H](CCC(=O)O)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL421361,,CHEMBL421361,,0,http://www.openphacts.org/units/Nanomolar,167417,=,1,1,=,,IC50,nM,,10000000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.0
,,470167,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,NC(N)=NCCC[C@H](N)C(=O)N1CCC[C@@H]1C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL90575,,CHEMBL90575,,0,http://www.openphacts.org/units/Nanomolar,167360,=,1,1,=,,IC50,nM,,181970.09,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,3.74
,,470168,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](N)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL301546,VAL-GLY,CHEMBL301546,,0,http://www.openphacts.org/units/Nanomolar,167435,=,1,1,=,,IC50,nM,,1096478.2,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.96
,,470169,[],CHEMBL858254,Biological activity was measured against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](N)C(=O)NCC(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128468,J Med Chem,1995,,CHEMBL301979,,CHEMBL301979,,0,http://www.openphacts.org/units/Nanomolar,167434,=,1,1,=,,IC50,nM,,1202264.43,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,Log 1/IC50,,UO_0000065,,2.92
